step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,151,0,14,1,152,0,48.0,0.31788079470198677,8.626994785258644,2,7.0,0.7133462211739912,3,13.0,0.5357306424822965,0,4.0,0.8262213281665122,1,10.0,0.8046584602126073,0,0.0,0.5962816688256548,1,8.0,0.31915660986525096,0,7.0,0.4961242839666766,0,6.0,0.6180837293141458,1,6.0,0.7619149505785285,0,0.0,0.5282381208508967,0,8.0,0.747432379855405,5,19.0,0.17696176672365085,0,4.0,0.7973759517116531,0,6.0,0.9235893134494744,0,0.0,0.8478656341739716,1,30.0,0.45635698468910746,14,128.0
60.0,159,0,22,1,160,0,84.0,0.5283018867924528,8.743178113047353,0,3.0,0.6206297933020225,1,14.0,0.45040743872577593,1,1.0,0.003989702154042026,1,11.0,0.7618664898680585,3,12.0,0.6332778710300706,6,32.0,0.36368254931792876,0,0.0,0.7912829322974305,0,6.0,0.8976053285215102,1,4.0,0.7154985108671293,0,4.0,0.5039297511062153,0,4.0,0.9141872602551103,1,31.0,0.570328384333379,0,6.0,0.8452593146144222,0,4.0,0.8749755560304161,1,4.0,0.5609035399354404,7,28.0,0.39019095249906705,22,164.0
65.0,175,0,13,1,176,0,73.0,0.41714285714285715,9.547427248791937,2,6.0,0.7063576387377993,1,10.0,0.7915499347178026,1,10.0,0.6173634932579622,1,16.0,0.7939425259144803,0,10.0,0.7235895484887708,1,39.0,0.48957734124658775,0,2.0,0.7597190867032302,1,7.0,0.8426734790700072,3,19.0,0.6213291247048123,1,6.0,0.7260078243820272,0,0.0,0.6324792282255071,0,13.0,0.8626623281619201,0,4.0,0.8739006097892542,0,0.0,0.8192976643168286,0,2.0,0.5940538152033162,2,40.0,0.33962405119006506,13,184.0
70.0,189,0,25,3,192,0,98.0,0.5185185185185185,8.81084242028964,1,3.0,0.6224583457460027,1,8.0,0.7024087467684559,1,9.0,0.7820991671288957,0,0.0,0.8092774746419729,1,1.0,0.6318111672843909,2,16.0,0.47971912150110746,0,4.0,0.8548754108805222,1,3.0,0.5386007176208806,5,42.0,0.38581513305779436,0,2.0,0.8448980344989864,2,8.0,0.4755056750183703,2,10.0,0.5969857513497462,1,6.0,0.7031277738716444,2,7.0,0.1224567363550619,1,5.0,0.8346761354524607,5,25.0,0.4476223385818831,25,149.0
75.0,192,0,35,8,200,0,138.0,0.71875,8.651165493066477,2,11.0,0.601239820351284,4,18.0,0.500167383563792,0,4.0,0.8178458016296539,0,0.0,0.7654450172484518,5,18.0,0.32356292663157293,5,38.0,0.5333940426264582,0,4.0,0.8984199927148697,5,20.0,0.10218528010634075,2,35.0,0.563487771145108,1,3.0,0.7341726363715649,0,6.0,0.7258965179049822,7,34.0,0.17318860168529623,2,14.0,0.5822096204050641,0,3.0,0.92375318498134,1,1.0,0.6964699027196692,1,29.0,0.6742570772769599,35,238.0
80.0,203,0,15,13,216,0,38.0,0.18719211822660098,8.45618377087063,1,4.0,0.5828390282151119,1,16.0,0.4368890377461373,1,9.0,0.25485026231570523,0,0.0,0.6006718659816872,1,25.0,0.6163187712109558,1,32.0,0.5541187228966735,0,2.0,0.8433299163482054,0,18.0,0.6555722405253389,0,5.0,0.7653540593032861,1,1.0,0.59689759264624,0,4.0,0.8834929303869268,2,43.0,0.5027654610663045,2,9.0,0.5424289366260419,0,2.0,0.8899414872204277,2,8.0,0.55377952871809,3,22.0,0.438281116884943,15,200.0
85.0,208,0,22,24,232,0,93.0,0.44711538461538464,9.030375996679322,3,14.0,0.6185758798843563,1,9.0,0.7673626706458063,1,13.0,0.38211650069346315,0,3.0,0.5678817943772071,1,8.0,0.6762422303850893,6,31.0,0.4282425714455015,0,2.0,0.707897432636313,0,0.0,0.8637505446014724,2,5.0,0.5802116857922933,1,6.0,0.6107177685974048,0,0.0,0.7989211072640653,1,21.0,0.7488733991612667,4,30.0,0.7348735585702422,1,3.0,0.47149837888026,0,5.0,0.6290474208639446,1,22.0,0.32572138493171887,22,172.0
90.0,209,0,18,31,240,0,46.0,0.22009569377990432,8.764508600543637,0,10.0,0.6150594120677865,1,5.0,0.821408561742532,0,8.0,0.8214402785781889,0,7.0,0.768089264405996,2,9.0,0.3751733700378883,4,44.0,0.2246814015413308,1,8.0,0.4874955594175029,0,0.0,0.8657705652205397,0,9.0,0.530622792605561,0,3.0,0.69470995947563,2,8.0,0.5966902685289209,1,12.0,0.5754137891194133,1,23.0,0.6704930937385826,1,13.0,0.267282031808502,0,0.0,0.913276994709863,5,20.0,0.4646045617395388,18,179.0
95.0,207,0,35,49,256,0,118.0,0.5700483091787439,8.89948283622108,2,5.0,0.6951197440075695,2,8.0,0.6544023053880813,2,11.0,0.7373035863673294,0,7.0,0.9123126933055332,6,25.0,0.39933331141259293,5,40.0,0.4421949779213903,1,7.0,0.6518709320376381,2,5.0,0.5020837311511022,2,5.0,0.718492755781448,0,4.0,0.9072332739045565,0,4.0,0.7542334349964938,6,33.0,0.36136494421567544,5,20.0,0.25606132219925587,2,20.0,0.7930468599454795,0,0.0,0.8084189247487261,0,22.0,0.7548244481298803,35,216.0
100.0,215,0,25,57,272,0,82.0,0.3813953488372093,8.309334850569638,0,1.0,0.753035197200742,2,10.0,0.3771420992218618,1,5.0,0.30077655647080753,0,4.0,0.8887206752782861,2,30.0,0.5461930396176388,3,44.0,0.575550617794367,2,17.0,0.66978859010508,3,20.0,0.23402160988870474,0,2.0,0.8654382582455811,1,6.0,0.8323289586711932,0,4.0,0.9087921816074612,2,40.0,0.4177948992882526,6,41.0,0.12398936553003624,0,6.0,0.8957689458961903,2,6.0,0.5308364344090241,1,7.0,0.5894140127829319,25,243.0
105.0,219,0,31,61,280,0,125.0,0.5707762557077626,8.371989879451993,1,3.0,0.7401894650390755,4,26.0,0.6202767565840104,5,28.0,0.44802955094334457,0,0.0,0.4664959407371138,3,18.0,0.5743126953421915,5,43.0,0.4467924562740902,0,6.0,0.5124870016895283,0,8.0,0.6525265754630023,1,3.0,0.5633810465721105,2,11.0,0.5673813835439023,0,0.0,0.7009361905215937,3,25.0,0.6446424404905168,3,34.0,0.5962386887991832,2,7.0,0.5468126631134931,1,4.0,0.5420530107209326,1,7.0,0.3655922339543027,31,223.0
110.0,231,0,28,65,296,0,75.0,0.3246753246753247,8.117670147638881,1,3.0,0.603896376081074,0,20.0,0.6996344605955724,0,27.0,0.7021519412417435,2,15.0,0.30894877365470985,2,17.0,0.3187426503524007,4,42.0,0.1553769206100402,4,22.0,0.38718742072253565,0,0.0,0.9555844866284617,0,2.0,0.5519378062301634,1,12.0,0.4818665526497622,3,10.0,0.4893241879973949,3,24.0,0.5198269636111014,2,31.0,0.6379199655391204,2,13.0,0.18544928696292276,1,6.0,0.8424105580544905,3,17.0,0.4645477818632043,28,261.0
115.0,223,0,40,89,312,0,160.0,0.7174887892376681,8.378050301378204,4,16.0,0.6080108688937815,2,5.0,0.5430485683115606,1,10.0,0.5692773133929626,0,8.0,0.88609070463612,6,38.0,0.4313026374442585,5,31.0,0.4566270802129705,1,22.0,0.47692999015723725,1,6.0,0.682597714962191,1,9.0,0.6875716923398053,1,9.0,0.8156744458372316,0,10.0,0.7279365574064639,7,40.0,0.27030986064088813,6,44.0,0.20227064978964007,5,31.0,0.5916404914492813,0,0.0,0.7276528671069886,0,19.0,0.7465998636409361,40,298.0
120.0,218,0,22,102,320,0,71.0,0.3256880733944954,8.255117012190626,1,14.0,0.5569358704982406,1,9.0,0.43694862456720684,0,14.0,0.25235600433480815,0,8.0,0.9196494630828002,1,35.0,0.5704297385307887,1,31.0,0.6879480479710437,3,25.0,0.6188064522445581,1,11.0,0.7856259328739476,0,3.0,0.7203915680488655,1,4.0,0.792983613711587,0,4.0,0.921997673583164,3,43.0,0.46913928731284404,6,62.0,0.1721602566537042,0,29.0,0.7602007845483933,3,12.0,0.48737327572999806,1,9.0,0.5902591766914227,22,313.0
125.0,230,0,33,106,336,0,118.0,0.5130434782608696,8.455786027017782,2,11.0,0.6190199499199084,2,17.0,0.7425966527187552,6,32.0,0.40915679655455095,0,0.0,0.44183767245057165,3,15.0,0.6532653872802581,4,29.0,0.39391423341268794,1,14.0,0.6719890560787842,1,5.0,0.7877611877027867,1,3.0,0.61779754087985,3,10.0,0.5617811383328961,1,1.0,0.7864777831315246,2,27.0,0.739430705213261,2,37.0,0.6996946154096572,2,7.0,0.3854527408498556,2,8.0,0.542598478465518,1,13.0,0.26054802971642105,33,229.0
130.0,242,0,31,110,352,0,106.0,0.4380165289256198,7.980327588304873,1,6.0,0.6662846789570824,0,4.0,0.7560426546842083,1,38.0,0.6610514573954203,5,23.0,0.21167165077647565,1,9.0,0.49205999352658264,3,36.0,0.1490603502267615,4,23.0,0.4894816654922042,1,6.0,0.7984392204323327,1,8.0,0.4182765897824245,0,8.0,0.5730908382868445,1,8.0,0.5508913063815066,0,8.0,0.5799394755769766,3,25.0,0.6967709286305281,2,17.0,0.18403363929817654,2,12.0,0.7596491335036504,6,34.0,0.3707432724793988,31,265.0
135.0,234,0,40,126,360,0,152.0,0.6495726495726496,8.257616927100804,3,11.0,0.5529413326338093,3,12.0,0.5906636770234567,2,17.0,0.5144338703374167,0,24.0,0.7206361408798144,5,23.0,0.37343307099250017,5,42.0,0.47690238348205016,2,28.0,0.4554226071469832,1,5.0,0.6253100528708468,3,16.0,0.6452747997701493,0,3.0,0.8494939450893282,0,6.0,0.7052178344830603,5,22.0,0.19841777212037573,5,40.0,0.3586971731376941,4,29.0,0.6506076412393276,0,0.0,0.7775195409638942,2,45.0,0.6452558255092985,40,323.0
140.0,233,0,29,143,376,0,95.0,0.40772532188841204,8.402715090503063,1,9.0,0.5536415276981799,0,11.0,0.4323945617609129,6,31.0,0.25529136503734057,0,8.0,0.8948852856393825,1,27.0,0.6388883971707654,2,35.0,0.6277052133084985,7,35.0,0.47000692202397004,2,15.0,0.7088072392218459,1,13.0,0.6267733671997343,0,3.0,0.8319576664347312,0,4.0,0.9402119067076192,2,32.0,0.48986442771794536,4,46.0,0.17451521395347627,0,22.0,0.7829724181379643,1,4.0,0.6673716697931381,2,22.0,0.511502655622559,29,317.0
145.0,246,0,35,146,392,0,167.0,0.6788617886178862,8.539040713903557,3,15.0,0.6949655423048439,2,12.0,0.73824838538135,1,37.0,0.5177610227323142,2,6.0,0.600736936789346,3,12.0,0.6924455005803486,5,31.0,0.4688758255225584,7,70.0,0.301713053092497,1,3.0,0.8174091827411768,3,16.0,0.5142683378675991,2,7.0,0.6639219365124513,0,0.0,0.80824233905377,1,17.0,0.7779546829601032,2,29.0,0.6939245412810945,1,6.0,0.3592544426693059,0,1.0,0.7368327980958709,2,22.0,0.23655938705503135,35,284.0
150.0,246,0,28,154,400,0,78.0,0.3170731707317073,7.803880209572115,0,6.0,0.6489129025202599,2,6.0,0.6902478575122518,0,14.0,0.840392275690968,2,13.0,0.2318802880488184,1,9.0,0.4959427663929365,3,38.0,0.19454392293789285,2,67.0,0.47525121584707536,1,10.0,0.7409419400554894,2,24.0,0.36914612287363807,3,10.0,0.3834093462010553,2,9.0,0.5396521480543428,1,9.0,0.5531791029087756,2,15.0,0.7658919921594969,1,13.0,0.18365229508368794,0,0.0,0.9375528534937606,6,40.0,0.3965792955113852,28,283.0
155.0,246,0,51,170,416,0,218.0,0.8861788617886179,8.368444729535772,2,7.0,0.6858080142640427,3,15.0,0.5536779987085737,1,10.0,0.5806214871247709,7,29.0,0.346781414413379,5,20.0,0.3839475718574769,6,39.0,0.4177852385451735,1,25.0,0.7374531516166126,1,15.0,0.8125819857705359,3,23.0,0.5821420942936456,3,23.0,0.7062977621300478,0,4.0,0.780428009241918,7,30.0,0.22143312871124052,5,29.0,0.27554463664359385,4,29.0,0.6489861159545615,0,0.0,0.7991900175266535,3,45.0,0.5246693426681143,51,343.0
160.0,245,0,27,187,432,0,93.0,0.3795918367346939,8.149625134938464,0,3.0,0.7106415252687781,0,15.0,0.4556834879744581,6,25.0,0.2650520548568814,3,45.0,0.5650955933810679,2,30.0,0.59360873185488,1,36.0,0.6881379021513909,2,22.0,0.5983053676088511,1,9.0,0.6403240902139612,2,23.0,0.5845358546409194,0,13.0,0.7495065723863714,0,4.0,0.8819835324818844,3,38.0,0.4585201524482279,2,35.0,0.14978917614997286,1,25.0,0.7335945409771382,2,7.0,0.6134070538094548,2,23.0,0.5254924597523488,27,353.0
165.0,247,0,41,193,440,0,164.0,0.6639676113360324,8.326070346519407,1,4.0,0.704216875312967,1,8.0,0.7906246704101574,2,32.0,0.4239279938121606,2,23.0,0.41208252668471346,3,18.0,0.5810134735164888,2,13.0,0.6560874682135504,7,46.0,0.33162541185369726,3,20.0,0.6390812689183505,4,24.0,0.41001014390931223,2,5.0,0.5634062212524406,1,2.0,0.6561552973124004,2,26.0,0.7161620586507383,2,26.0,0.6676286176443906,2,13.0,0.40334678002147695,0,2.0,0.6289535000620305,7,37.0,0.30124186102611383,41,299.0
170.0,256,0,35,200,456,0,103.0,0.40234375,8.044660661435234,1,2.0,0.6743195576699705,0,4.0,0.8023176043753758,3,25.0,0.5227653160992819,3,24.0,0.24733836417348584,1,11.0,0.416874739436246,5,27.0,0.41767050181698323,4,44.0,0.44667400808326546,0,14.0,0.6142119408971577,3,27.0,0.33649872311672396,2,8.0,0.4803318730419305,2,12.0,0.5501892473548088,3,21.0,0.5632547545912381,2,23.0,0.7392828623943465,4,30.0,0.16341529249431735,0,0.0,0.9061184018653176,2,42.0,0.44538829831474824,35,314.0
175.0,252,0,44,220,472,0,206.0,0.8174603174603174,8.625428045409402,2,9.0,0.6741459991840945,3,8.0,0.6237835236319275,0,13.0,0.5578409376114695,6,49.0,0.4247557997839735,5,21.0,0.4459408910478466,2,33.0,0.3758593229333003,2,29.0,0.5924410157299684,1,9.0,0.6991234454922696,2,15.0,0.6156842014086387,2,16.0,0.7454682266052596,1,8.0,0.6359167345947359,7,46.0,0.3130189868910985,3,32.0,0.3024330141219073,4,38.0,0.6708976728883997,1,1.0,0.8209071920950531,3,29.0,0.7157863128727143,44,356.0
180.0,234,0,26,246,480,0,82.0,0.3504273504273504,8.1888463995788,0,2.0,0.6408296534257251,1,9.0,0.471877683174255,6,31.0,0.5199031502818062,0,39.0,0.6964578538150883,1,20.0,0.6138076147365396,5,37.0,0.48015740486519876,3,21.0,0.48919374084849,1,8.0,0.6033188646966747,2,12.0,0.5748223519085442,0,4.0,0.842055418774065,1,9.0,0.8147071246685474,2,45.0,0.4210765708862511,2,27.0,0.11198178033628262,0,25.0,0.7941186473542583,2,7.0,0.6977367050234327,0,13.0,0.5612831138051819,26,309.0
185.0,239,0,39,257,496,0,154.0,0.6443514644351465,8.328305641335314,1,5.0,0.7015543381027565,3,19.0,0.6728143128186185,1,32.0,0.5352256908609554,2,10.0,0.5135418501739651,2,9.0,0.6606747579605133,1,31.0,0.44604015425335297,7,54.0,0.44747477909759525,3,19.0,0.5158200816236417,5,26.0,0.4471593861898045,2,6.0,0.5982033696508777,0,2.0,0.62717943151521,3,30.0,0.689746252797316,1,19.0,0.7137925471465827,2,8.0,0.3953340714852435,0,3.0,0.5653627730603528,6,23.0,0.32253918976124873,39,296.0
190.0,250,0,38,262,512,0,116.0,0.464,7.968256494299783,2,5.0,0.6263458585980488,0,11.0,0.7550122335474309,5,31.0,0.4182644252549899,1,8.0,0.13803606320509387,0,3.0,0.718977331942299,6,33.0,0.4312598836297574,3,53.0,0.4359847814435528,0,13.0,0.6293875794098629,3,33.0,0.39775565861683465,1,7.0,0.5233782387348158,2,9.0,0.5018979899209617,3,30.0,0.4952130347980614,4,24.0,0.6477824558925978,6,34.0,0.1691034420927903,1,5.0,0.8336235129169239,1,32.0,0.45180864786359987,38,331.0
195.0,240,0,41,280,520,0,178.0,0.7416666666666667,8.176336231669369,3,15.0,0.5517333375130161,3,9.0,0.547978113262487,2,35.0,0.45733690556405276,3,22.0,0.29103098686469436,2,5.0,0.5495768872142386,1,38.0,0.4311789849913547,6,35.0,0.41836142595651726,0,4.0,0.8421849341110453,2,19.0,0.6514675177586601,2,15.0,0.7192676981819969,0,6.0,0.7278374802996614,7,48.0,0.2441111726555714,7,44.0,0.2345489380011396,0,30.0,0.7108389870521086,0,2.0,0.749956163399117,3,23.0,0.7086323405510093,41,350.0
200.0,233,0,31,303,536,0,119.0,0.5107296137339056,8.261874571666194,1,10.0,0.5925698891150802,0,5.0,0.535222591346095,4,31.0,0.48038128503713423,2,20.0,0.7046520818371712,0,4.0,0.7601546017444539,6,32.0,0.44971696369293257,3,44.0,0.3607195543147707,0,6.0,0.8298103905411593,4,32.0,0.6432188103313755,0,4.0,0.8204709106833012,0,2.0,0.8996691508095042,3,54.0,0.4692077712925879,5,58.0,0.11425670277197014,0,6.0,0.8997180669849425,3,8.0,0.5953526394548918,0,14.0,0.5451845610353366,31,330.0
205.0,237,0,36,315,552,0,137.0,0.5780590717299579,8.47668839864573,3,15.0,0.5989409468104336,1,9.0,0.8010548889796646,2,30.0,0.5187872642135448,2,25.0,0.7779396543552735,2,8.0,0.701622816177519,3,45.0,0.41907065492550694,6,45.0,0.38600827385497677,0,4.0,0.892033968596422,3,26.0,0.34927922976141496,2,9.0,0.709067685588927,0,0.0,0.7989022050469557,2,22.0,0.7151917488847811,2,26.0,0.6066254597898029,1,4.0,0.5691015770653108,2,6.0,0.561029013950243,5,20.0,0.3323748903390039,36,294.0
210.0,241,0,41,319,560,0,144.0,0.5975103734439834,7.48199307083977,1,12.0,0.5222823914605741,0,4.0,0.8453976051750015,7,37.0,0.4545091823960426,0,4.0,0.38924568110850766,0,5.0,0.5491975686392906,7,52.0,0.42840551508779695,4,55.0,0.31272348033848796,0,8.0,0.6886399843092077,7,35.0,0.34037044816784634,2,6.0,0.3617457693271068,2,6.0,0.5612259148177557,2,15.0,0.4914688422803406,1,19.0,0.7574849931321702,4,25.0,0.17540419561218074,2,12.0,0.7287478134358351,2,28.0,0.5137616224191769,41,323.0
215.0,245,0,48,331,576,0,197.0,0.8040816326530612,7.8206257678182,3,16.0,0.5986823302263412,2,7.0,0.6014933235774536,2,35.0,0.42992464908358824,4,18.0,0.20692105086858587,4,19.0,0.4212234106272847,5,62.0,0.37059851198887694,7,50.0,0.40248894237121136,1,9.0,0.7809471689870107,4,46.0,0.4980823074106619,4,27.0,0.5100741042387917,0,4.0,0.7321206833294823,7,36.0,0.2883375720678582,2,23.0,0.7157074123712701,0,25.0,0.7045122705752671,1,4.0,0.7320571427394101,2,18.0,0.7684934333047716,48,399.0
220.0,245,0,35,347,592,0,126.0,0.5142857142857142,7.97456646614145,2,16.0,0.5338064718861086,0,7.0,0.5827942874055095,6,33.0,0.4055472798299693,1,23.0,0.6693218686886665,0,18.0,0.6781157865608117,8,65.0,0.3914659350437842,2,46.0,0.4530687223273852,2,11.0,0.6519739481858703,4,31.0,0.5371477114783829,1,20.0,0.7258903253763792,0,4.0,0.9351201354187326,4,49.0,0.3864962829387609,2,10.0,0.2791938174844348,0,8.0,0.8703172253321078,2,14.0,0.5930450921923859,1,7.0,0.5430183442806277,35,362.0
225.0,245,0,45,355,600,0,205.0,0.8367346938775511,8.095179849235967,4,24.0,0.5376208732358729,1,7.0,0.8106438795541792,3,44.0,0.40524279051301926,2,16.0,0.7702896855041136,2,10.0,0.7520745575277263,4,61.0,0.30510524087254615,5,34.0,0.47610321676329787,2,17.0,0.6943028546629235,0,21.0,0.3497006265620869,3,15.0,0.678107018700148,0,0.0,0.6449819125534912,4,37.0,0.6414490697006224,3,23.0,0.5593183271597917,1,4.0,0.5343465480539392,5,33.0,0.4307036650041532,6,27.0,0.28512969138746,45,373.0
230.0,255,0,43,361,616,0,170.0,0.6666666666666666,7.853011614031088,0,19.0,0.5940583141129843,0,2.0,0.8339225154021812,6,50.0,0.4980720580169996,1,5.0,0.4010967654810513,4,20.0,0.5615835002117316,7,49.0,0.27831429291641424,3,37.0,0.48447195522744385,2,12.0,0.6481056994894853,5,22.0,0.40777004674657485,5,33.0,0.5226231713533772,3,10.0,0.4696436332319426,0,24.0,0.5499284520171711,0,14.0,0.774602809229902,5,24.0,0.08135767479179477,1,25.0,0.6039458165362018,1,36.0,0.21246950131458767,43,382.0
